schoolID,Round32,Sweet16,Elite8,Final4,Final,Champion,Round32TotalPred,Sweet16TotalPred,Elite8TotalPred,Final4TotalPred,FinalTotalPred,ChampionTotalPred,offanddef_round32pred,offanddef_sweet16pred,offanddef_elite8pred,offanddef_final4pred,offanddef_finalpred,offanddef_championpred
Michigan St.2017,1,0,0,0,0,0,1.638821883,0.665995595,0.293265081,0.352662245,0.100679292,0.097957329,1.058193176,0.535840287,0.235573986,0.141727698,0.057954209,0.050421049
Michigan St.2018,1,0,0,0,0,0,1.989408514,1.111502241,0.577410803,0.418018036,0.201913447,0.149604612,1.207809904,0.724984215,0.325612858,0.161888844,0.088481109,0.056432737
Michigan St.2019,1,1,1,1,0,0,1.661895285,1.300362246,0.58318266,0.283078565,0.141880154,0.138602933,0.99146464,0.735173118,0.346778639,0.179206712,0.095027459,0.044322038
Michigan2011,1,0,0,0,0,0,0.966827068,0.331934838,0.177076443,0.009120911,0.146401993,0.010396777,0.611226584,0.235036826,0.119320077,-0.025616076,0.025230764,0.010396777
Michigan2012,0,0,0,0,0,0,0.44755322,0.104511026,-0.053455766,-0.001847651,0.045970569,-0.003051035,0.383473006,0.179470511,0.002110843,-0.001847651,0.045970569,-0.003051035
Michigan2013,1,1,1,1,1,0,1.704691185,1.37555641,0.943725758,0.564089051,0.350211804,0.065733322,1.161542249,0.868097913,0.490093564,0.203543356,0.128159547,0.065733322
Michigan2014,1,1,1,0,0,0,1.010191794,0.809680482,0.426683489,0.184066738,0.142380547,0.021654124,0.764455235,0.496018007,0.25066869,0.068553873,0.058496042,0.021654124
Michigan2016,0,0,0,0,0,0,0.382929234,0.136412641,-0.059262492,-0.133410779,0.012373447,-0.009123314,0.497608162,0.110129862,-0.059262492,-0.133410779,0.012373447,-0.009123314
Michigan2017,1,1,0,0,0,0,1.679463553,1.107968743,0.412031698,0.170653602,0.083536566,0.050258389,0.906814838,0.710409698,0.34150215,0.170653602,0.083536566,0.050258389
Michigan2018,1,1,1,1,1,0,1.666460489,0.877487939,0.454027016,0.197759299,0.210924002,0.073289598,0.851975853,0.468841202,0.243496551,0.0486928,0.016890634,0.02670366
Michigan2019,1,1,0,0,0,0,1.550812034,1.172788194,0.27154061,0.148797725,0.106065247,0.105632192,0.984580186,0.600086523,0.310617988,0.072056933,0.073773307,0.042627139
Middle Tennessee2013,0,0,0,0,0,0,0.792766868,0.490365216,0.240865711,0.186310638,0.117077151,0.053376264,0.734546975,0.352787813,0.137191274,0.047701799,0.070224455,0.02210042
Middle Tennessee2016,1,0,0,0,0,0,0.571289843,-0.119227899,-0.186693753,-0.259045671,-0.056739315,-0.097532374,0.107957265,-0.065438701,-0.186693753,-0.146325797,-0.056739315,-0.035363816
Middle Tennessee2017,1,0,0,0,0,0,0.948098515,0.252044489,0.031029151,-0.022626272,0.034393634,-0.023074506,0.503770906,0.27402816,0.076186414,-0.022626272,-6.96E-04,-0.023074506
Milwaukee2014,0,0,0,0,0,0,0.898665072,0.640284499,0.143251495,0.440934802,0.464528642,0.337233167,0.563001662,0.360262123,0.085310603,0.001884707,0.040185242,0.012120835
Minnesota2010,0,0,0,0,0,0,0.916524599,0.11774338,-0.258775404,-0.101450604,-0.026512368,0.012383676,0.622531026,0.236969605,-0.052996214,-0.101450604,-0.026512368,0.012383676
Minnesota2013,1,0,0,0,0,0,1.493933006,0.711678653,0.338462949,0.228119382,0.163592925,0.076637038,0.871051634,0.586915422,0.254209576,0.120735078,0.091249508,0.028241405
Minnesota2017,0,0,0,0,0,0,1.63594857,0.910814201,0.578043487,0.321145728,0.197257178,0.102467975,1.244920718,0.79518035,0.438223505,0.213761424,0.12491376,0.054072342
Minnesota2019,1,0,0,0,0,0,1.47539426,1.115822566,0.481424124,0.238172188,0.122685257,0.037015331,0.895015499,0.715807497,0.402071392,0.196168382,0.090393318,0.037015331
Mississippi St.2019,0,0,0,0,0,0,1.81165042,0.852941667,0.448252461,0.219191833,0.108096389,0.076467543,1.273612039,0.835297918,0.390496094,0.184454847,0.108096389,0.076467543
Mississippi Valley St.2012,0,0,0,0,0,0,0.954027446,0.84755406,0.576613367,0.121605158,0.127567252,0.024316748,0.615802431,0.657646418,0.230549081,0.121605158,0.044720031,0.024316748
Mississippi2013,1,0,0,0,0,0,1.308516043,0.809069337,0.391503966,0.14704921,0.113143756,0.032168826,0.899524764,0.635812937,0.310234771,0.14704921,0.078054117,0.032168826
Mississippi2015,0,0,0,0,0,0,1.484933606,0.61310263,0.559224987,0.32698678,0.260649305,0.040989807,0.895675253,0.603973251,0.294313629,0.18454292,0.089553245,0.040989807
Mississippi2019,0,0,0,0,0,0,1.283542142,0.797158249,0.151135219,0.007249252,0.046633577,0.017121964,0.694344443,0.496482187,0.151135219,0.007249252,0.046633577,0.017121964
Missouri2010,1,0,0,0,0,0,1.765273446,0.854434486,0.476590814,0.279228588,0.09611178,0.110169134,1.484937064,0.809816817,0.42848497,0.175356734,0.049259084,0.078893291
Missouri2011,0,0,0,0,0,0,1.763109742,1.357590221,0.58341992,0.446577831,0.176171315,0.168663432,1.199198917,0.741477841,0.33304027,0.151507964,0.08874842,0.048400386
Missouri2012,0,0,0,0,0,0,1.458315576,1.195110938,0.404112414,0.166780626,0.100847662,0.019237231,0.702855089,0.600055293,0.265086852,0.13204364,0.065758023,0.019237231
Missouri2013,0,0,0,0,0,0,1.104238827,0.766180882,0.341136742,0.201381542,0.082712799,0.063417079,0.703981806,0.51863091,0.213678167,0.097509688,0.035860103,0.032141236
Missouri2018,0,0,0,0,0,0,0.88013874,0.155821528,-0.048962611,-0.01738958,0.039894642,-0.007514425,0.476278906,0.230781014,0.006603999,-0.01738958,0.039894642,-0.007514425
Montana2010,0,0,0,0,0,0,0.826164594,0.155183556,0.041289575,0.082871284,0.076608761,0.13838222,0.465476838,0.159161768,-0.042963798,-0.024513021,0.004265343,-7.21E-04
Montana2012,0,0,0,0,0,0,0.598309345,0.709522646,0.332732399,0.166871339,0.09469693,0.060095231,0.594198634,0.504420981,0.208526771,0.082736018,0.059607292,0.017693967
Montana2013,0,0,0,0,0,0,0.326951466,-0.055080681,-0.218926678,-0.097897341,-0.068838048,0.040889795,0.326951466,0.035421249,-0.126679284,-0.097897341,-0.024140236,-0.019492719
Montana2018,0,0,0,0,0,0,1.010194294,0.801285236,0.420001012,0.135075662,0.035167566,0.03489428,0.723784928,0.615219689,0.28097545,0.100338676,0.045956044,0.03489428
Montana2019,0,0,0,0,0,0,1.068215549,0.037001127,-0.006029935,-0.027251215,0.010921468,-0.009136688,0.626939609,0.333760754,0.09080381,-0.027251215,0.010921468,-0.009136688
Morehead St.2011,1,0,0,0,0,0,0.908909308,0.562116503,0.238652782,0.172228314,0.105527226,0.024487133,0.563519606,0.274620129,0.084162667,0.033619474,0.05867453,-0.006788711
Morgan St.2010,0,0,0,0,0,0,1.916447089,0.897786166,0.636503132,0.394052205,0.208990894,0.119407835,1.165420247,0.547526886,0.324487987,0.183117658,0.121567999,0.041546054
Mount St. Mary's2014,0,0,0,0,0,0,1.381552839,0.691528695,0.242823932,0.142435971,0.036022898,0.033886705,1.026515145,0.532010635,0.284462485,0.072961998,0.036022898,0.033886705
Mount St. Mary's2017,0,0,0,0,0,0,1.37124765,0.830258044,0.611852649,0.309059066,0.250187177,0.024763047,0.719453282,0.490454891,0.233618315,0.13187822,0.079091116,0.024763047
Murray St.2010,1,0,0,0,0,0,1.380481549,0.675930189,0.538998598,0.192939606,0.025459202,0.122507463,0.864728409,0.440123653,0.188794709,0.024668964,0.025459202,0.037704934
Murray St.2012,1,0,0,0,0,0,0.965586488,0.220162622,-0.03065657,-0.079436357,-0.043529128,0.01863462,0.463068092,0.220162622,-0.03065657,-0.079436357,0.002348988,0.01863462
Murray St.2018,0,0,0,0,0,0,1.502431973,0.676781222,0.035142245,-0.020789658,0.036254868,0.005210021,0.642336675,0.292831259,0.035142245,-0.020789658,0.036254868,0.005210021
Murray St.2019,1,0,0,0,0,0,0.936728779,0.565252375,0.181401756,0.098443107,0.038756324,0.030523917,0.621303675,0.468354364,0.183962931,0.063706121,0.038756324,0.030523917
Nebraska2014,0,0,0,0,0,0,0.914432026,-0.02893323,-0.208578036,-0.098790848,-0.018785893,0.011132785,0.541207477,-0.052380972,-0.051368707,-0.098790848,-0.018785893,0.011132785
Nevada2017,0,0,0,0,0,0,1.836927448,1.494776131,0.809164347,0.424285705,0.216666279,0.118370896,1.135967131,0.853483623,0.480375449,0.236447133,0.092211575,0.071784959
Nevada2018,1,1,0,0,0,0,2.022794595,2.044169516,0.790599551,0.338675099,0.172212567,0.050356943,1.148851611,1.042006899,0.513635655,0.25789922,0.088328062,0.050356943
Nevada2019,0,0,0,0,0,0,1.471741454,1.473729167,0.547388881,0.242473274,0.109416668,0.019580919,0.692355399,0.942888092,0.362980832,0.242473274,0.074327029,0.019580919
New Mexico St.2010,0,0,0,0,0,0,1.386452198,0.897002523,0.558831066,0.417801432,0.225334704,0.129826808,0.80274986,0.55844984,0.264047228,0.161350629,0.080129148,0.034845237
New Mexico St.2012,0,0,0,0,0,0,1.415523213,1.471531212,0.600157274,0.17038515,0.074131249,0.043458013,0.951549329,0.811699106,0.389957454,0.17038515,0.074131249,0.043458013
New Mexico St.2013,0,0,0,0,0,0,1.427596224,0.834863252,0.342659435,0.144688057,0.05564574,0.043104589,0.916612437,0.498106097,0.263306704,0.144688057,0.05564574,0.043104589
New Mexico St.2014,0,0,0,0,0,0,1.635992947,1.149918556,0.720911311,0.369245628,0.23189486,0.07913989,1.068053112,0.714394305,0.442065766,0.227124337,0.124461804,0.030744257
New Mexico St.2015,0,0,0,0,0,0,0.884718396,0.147711445,-0.033478745,-0.028025619,-0.009136428,0.02129676,0.683412088,0.209603274,0.075466701,-0.028025619,-0.009136428,0.02129676
New Mexico St.2017,0,0,0,0,0,0,0.946953421,0.508379327,0.298634453,0.057473317,0.075108227,0.010303246,0.674658734,0.419211791,0.217365257,0.057473317,0.040018589,0.010303246
New Mexico St.2018,0,0,0,0,0,0,0.263913476,-0.025211398,-0.283063132,-0.117296428,-0.023501746,-0.01856015,0.153605464,0.049748087,-0.167178981,-0.117296428,-0.023501746,-0.01856015
New Mexico St.2019,0,0,0,0,0,0,-0.019334608,-0.321426926,-0.511148927,-0.199649175,0.026380725,-0.04467419,-0.001347818,-0.171507955,-0.400015708,-0.199649175,0.026380725,-0.04467419
New Mexico2010,1,0,0,0,0,0,1.765416778,1.285738468,0.497055158,0.250025089,0.072085147,0.062895711,1.113575393,0.817730425,0.35994606,0.215288103,0.072085147,0.062895711
New Mexico2012,1,0,0,0,0,0,0.655231556,0.224217384,-0.057095309,-0.045364693,0.026484938,-0.005000338,0.524938666,0.299176869,-0.0015287,-0.045364693,0.026484938,-0.005000338
New Mexico2013,0,0,0,0,0,0,0.326363225,0.171706703,-0.026102623,0.064907951,0.050686981,-0.010892606,0.331763882,0.224727662,0.02727423,0.030170965,0.050686981,-0.010892606
New Mexico2014,0,0,0,0,0,0,1.542156384,1.328723766,0.683538808,0.315269781,0.066899502,0.034924239,0.770596021,0.573986569,0.270139473,0.142484317,0.066899502,0.034924239
New Orleans2017,0,0,0,0,0,0,0.693278883,0.431850398,0.130641383,0.054453091,0.103502078,-0.010815957,0.570927912,0.333553483,0.104938797,0.054453091,0.068412439,-0.010815957
Norfolk St.2012,1,0,0,0,0,0,1.45716976,0.805708235,0.113056759,0.042765727,0.061951896,0.077628574,0.635778945,0.109912483,0.055300392,0.008028741,0.061951896,-0.013079441
North Carolina A&T2013,0,0,0,0,0,0,1.407751204,0.672282998,0.340384274,0.08681335,0.074712907,0.033538346,0.805666863,0.464631595,0.209537185,0.08681335,0.074712907,0.033538346
North Carolina Central2014,0,0,0,0,0,0,0.923574849,0.602044312,0.176048243,0.11892419,0.080994247,0.020275781,0.746822491,0.566235377,0.231614852,0.11892419,0.080994247,0.020275781
North Carolina Central2017,0,0,0,0,0,0,0.309866562,0.073812333,-0.140665764,0.013370514,0.052895387,-0.007259018,0.179573672,0.240934903,-0.085099155,-0.028633292,0.020603448,-0.007259018
North Carolina Central2018,0,0,0,0,0,0,0.315268681,0.03402199,0.153589028,0.080291248,0.10619788,-0.005905675,0.209106089,0.176551576,0.072319832,0.038287442,0.038816303,-0.005905675
North Carolina Central2019,0,0,0,0,0,0,0.168496651,0.033488492,-0.068867946,-0.045072975,0.033915937,-0.024737883,0.035092094,0.019280441,-0.094570532,-0.045072975,-0.001173702,-0.024737883
North Carolina St.2012,1,1,0,0,0,0,1.558431399,1.602283116,0.810206863,0.448201969,0.240602983,0.092223432,1.273984306,1.148228303,0.627452987,0.344330116,0.158660649,0.060947589
North Carolina St.2013,0,0,0,0,0,0,1.14184175,0.629890399,0.393175361,0.123462935,0.125623986,0.029338702,0.929516566,0.597536021,0.339582414,0.123462935,0.055444709,0.029338702
North Carolina St.2014,0,0,0,0,0,0,1.85984352,1.045675353,0.751925383,0.435706205,0.290758987,0.112935269,1.142691098,0.638301233,0.31915365,0.152763043,0.080247817,0.064539635
North Carolina St.2015,1,1,0,0,0,0,1.403674644,0.696306618,0.103883228,0.118689192,0.094915326,0.049559473,1.01526076,0.612217753,0.322593737,0.118689192,0.094915326,0.049559473
North Carolina St.2018,0,0,0,0,0,0,1.168148863,0.505084283,-0.127274125,0.002914475,-0.024010517,-0.021454619,0.703968896,0.332760404,0.059617257,-0.031822511,0.020687296,0.008870882
North Carolina2011,1,1,1,0,0,0,1.762612822,1.508492491,0.911680236,0.544595646,0.324984328,0.119173822,1.28377113,0.847273389,0.479319225,0.214072254,0.115102492,0.056622136
North Carolina2012,1,1,1,0,0,0,1.808164712,1.740689499,1.14697066,0.54883067,0.365475282,0.113988202,1.311977583,0.905973035,0.559690919,0.218307278,0.155593446,0.051436516
North Carolina2013,1,0,0,0,0,0,1.17718027,0.847148219,0.317264136,0.117925155,0.123222466,0.023162018,0.742846436,0.5220093,0.217912017,0.075921349,0.090930527,0.023162018
North Carolina2014,1,0,0,0,0,0,1.539395621,1.141503847,0.668819728,0.311844058,0.191596208,0.084927681,1.052669114,0.680751072,0.372742876,0.173235218,0.109653874,0.053651838
North Carolina2015,1,1,0,0,0,0,1.935527043,1.743212543,0.612046364,0.530116585,0.417391948,0.092385802,1.26405893,0.966659805,0.465658045,0.222689168,0.135388665,0.061109959
North Carolina2016,1,1,1,1,1,0,1.671498283,1.46704337,0.928822663,0.415183517,0.327971003,0.065742247,1.145474336,0.881345474,0.490974549,0.230535785,0.127054525,0.034466404
North Carolina2017,1,1,1,1,1,1,1.453873481,1.099994186,0.649117064,0.261951868,0.246161227,0.12273748,0.974752204,0.776226785,0.36832024,0.18117599,0.092097445,0.032029465
North Carolina2018,1,0,0,0,0,0,1.468312137,1.143379893,0.512194343,0.222644315,0.076926924,0.039798717,0.857213081,0.732781159,0.375085246,0.187907328,0.076926924,0.039798717
North Carolina2019,1,1,0,0,0,0,2.306041269,1.829998444,0.839862704,0.285368604,0.10770424,0.066179299,1.371487432,1.04852022,0.571906517,0.250631618,0.10770424,0.066179299
North Dakota St.2014,1,0,0,0,0,0,1.09672711,0.808359978,0.297444665,0.108909383,0.071074268,0.01675666,0.725034682,0.518375071,0.177066366,0.074172396,0.071074268,0.01675666
North Dakota St.2015,0,0,0,0,0,0,1.249964227,0.815371372,0.270085263,0.183106159,0.150159838,0.030785248,0.94122307,0.60476668,0.270085263,0.099098547,0.08557596,0.030785248
North Dakota St.2019,0,0,0,0,0,0,0.484809416,-0.415793777,-0.3061229,-0.125141993,-0.023931791,-7.73E-05,0.241468301,-0.017310478,-0.153722546,-0.125141993,-0.023931791,-7.73E-05
North Dakota2017,0,0,0,0,0,0,0.798786977,0.395554466,0.091429775,0.044582564,0.059032658,0.021536479,0.612670005,0.332296552,0.091429775,0.002578758,0.026740719,0.021536479
North Florida2015,0,0,0,0,0,0,1.125057998,0.917390528,0.461181831,0.201115775,0.052936705,0.036595298,0.770459062,0.549247716,0.217871852,0.097243922,0.050781821,0.035644955
North Texas2010,0,0,0,0,0,0,0.34307995,-0.079523231,-0.128044598,-0.123503857,-0.142179529,-0.11604034,0.213786105,-0.079523231,-0.128044598,-0.123503857,-0.049529665,-0.042909058
Northeastern2015,0,0,0,0,0,0,1.371258393,0.960053537,0.397134564,0.092274897,0.049671333,0.026871254,0.639693864,0.554188932,0.238429101,0.092274897,0.049671333,0.026871254
Northeastern2019,0,0,0,0,0,0,1.243269199,0.766873475,0.292098026,0.167787644,0.13959345,0.01377039,0.776457515,0.640357648,0.292098026,0.083780032,0.075009571,0.01377039
Northern Colorado2011,0,0,0,0,0,0,0.634438709,0.318698465,-0.307769655,-0.08192781,-0.035846726,0.003004058,0.226340624,0.207930045,-0.089059147,-0.08192781,-0.035846726,0.003004058
Northern Iowa2010,1,1,0,0,0,0,0.580986434,0.428368698,-0.297834068,-0.030388925,0.021713876,-0.017898488,0.346608759,0.195476997,-0.121632376,-0.072392731,-0.010578064,-0.017898488
Northern Iowa2015,1,0,0,0,0,0,0.472691157,-0.009150521,0.035434686,-0.085636181,0.030198825,-0.020825412,0.366528566,0.057102941,-0.04583451,-0.085636181,-0.004890814,-0.020825412
Northern Iowa2016,1,0,0,0,0,0,0.629851178,0.328865975,0.022203103,-0.011167912,0.032471663,0.017135961,0.526800252,0.265608062,0.022203103,-0.053171718,1.80E-04,0.017135961
Northern Kentucky2017,0,0,0,0,0,0,0.67615032,0.268395922,-0.050780254,0.048834516,0.069840026,0.008008687,0.67615032,0.351118701,0.118482732,0.00683071,0.037548086,0.008008687
Northern Kentucky2019,0,0,0,0,0,0,1.613661236,0.696503437,0.269967465,0.194276558,0.261982485,0.268061191,0.83881356,0.520443436,0.226981228,0.086892253,0.024255124,0.042579825
Northwestern St.2013,0,0,0,0,0,0,0.871682567,0.700311329,0.122463868,-0.039476442,-0.054211251,0.055029088,0.507313432,0.172577224,-0.070640361,-0.123611763,-0.008333135,0.012627823
Northwestern2017,1,0,0,0,0,0,2.342416327,0.745182162,0.536705182,0.43413808,0.336892906,0.049000541,1.245175271,0.804425825,0.428375408,0.176181355,0.081912341,0.049000541
Notre Dame2010,0,0,0,0,0,0,1.285815353,0.993465518,0.426983885,0.187480102,0.152678515,0.00994926,0.715037852,0.573768753,0.229372721,0.106704223,0.06879401,0.00994926
Notre Dame2011,1,0,0,0,0,0,1.176059126,0.691375674,0.19530576,0.06391834,0.033185888,0.025875974,0.567720484,0.488443371,0.115953029,0.06391834,0.033185888,0.025875974
Notre Dame2012,0,0,0,0,0,0,0.780203746,0.294462689,-0.128522118,-0.091814936,-0.055186003,-0.037847991,0.503678067,0.111249848,-0.020990128,-0.091814936,-0.01048819,-0.00752249
Notre Dame2013,0,0,0,0,0,0,1.061321478,0.540134553,0.185695891,0.013922297,0.090629606,0.004296342,0.592300163,0.450967018,0.104426695,0.013922297,0.055539968,0.004296342
Notre Dame2015,1,1,1,0,0,0,1.43224999,1.057964915,0.355683011,0.149895843,0.115754389,0.012104894,0.815462286,0.618733812,0.27697499,0.07315505,0.048372811,0.012104894
Notre Dame2016,1,1,1,0,0,0,1.168451524,0.84727436,0.803909874,0.192111875,0.102344888,0.085505711,0.765043416,0.523486422,0.249483168,0.085049182,0.02668505,0.038919774
Notre Dame2017,1,0,0,0,0,0,1.56415035,1.147530621,0.593676111,0.259101778,0.06557756,0.091288058,0.845673768,0.709977915,0.303792914,0.152039085,0.070885477,0.04470212
Oakland2010,0,0,0,0,0,0,0.494720264,0.347998139,-0.036736484,7.28E-04,0.034631295,0.012999249,0.677772814,0.382276102,0.060097261,7.28E-04,0.034631295,0.012999249
Oakland2011,0,0,0,0,0,0,0.936928467,0.22401596,0.009754278,0.063284548,0.03045769,0.016176622,0.776252225,0.404274617,0.215533468,0.063284548,0.03045769,0.016176622
Ohio St.2010,1,1,0,0,0,0,1.116332195,0.950542319,0.217440162,0.437523112,0.399303295,0.335138576,0.761611624,0.567162898,0.215250405,0.112541597,0.084976415,0.027683073
Ohio St.2011,1,1,0,0,0,0,2.142991458,1.657149954,0.96707831,0.42856892,0.263675308,0.138471128,1.23148573,0.826624721,0.47526153,0.205824759,0.095651383,0.06479402
Ohio St.2012,1,1,1,1,0,0,1.879529161,1.658702085,0.758927773,0.450998845,0.218959725,0.145843923,1.075517919,0.826515962,0.391953374,0.179024952,0.094505021,0.056856721
Ohio St.2013,1,1,1,0,0,0,1.848205996,1.845145679,1.090850905,0.586328127,0.256212006,0.222923397,1.266870095,0.923308732,0.504919319,0.229897301,0.099984083,0.089725234
